group_tropes,sentence_pattern_parsed,genres,contains_characters,separate_trope_words,trope,sentence_subjectivity,sentence_polarity,sentence_modality,spoiler
unknown_trope,NNP used quit NNP threaten leave,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Gambling Addict,TheGamblingAddict,VERY_SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,first feature,genre_Comedy Drama,CONTAINS_CHARACTERS:FALSE,Getting Crap Past Radar,GettingCrapPastTheRadar,VERY_OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,outraged NNP baptize run NNP pick NNP,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Hollywood Atheist,HollywoodAtheist,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP black jewish,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Lowered Recruiting Standards,LoweredRecruitingStandards,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,suggest invite black join NNP NNP,genre_Comedy Drama,CONTAINS_CHARACTERS:FALSE,Lowered Recruiting Standards,LoweredRecruitingStandards,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP west visit NNP,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Put Bus,PutOnABus,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,straight happen NNP NNP NNP titular recur die NNP discover jewish,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Suddenly Ethnicity,SuddenlyEthnicity,VERY_OBJECTIVE,POSITIVE,FACTUAL,False
death_trope,NNP used first NNP NNP die,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Sudden Sequel Death Syndrome,SuddenSequelDeathSyndrome,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP NNP get go unclear,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Wont,WillTheyOrWontThey,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,give vague sit NNP,genre_Comedy Drama,CONTAINS_CHARACTERS:FALSE,Wont,WillTheyOrWontThey,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP say leave,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Wont,WillTheyOrWontThey,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP call dingbat sensitive moral,genre_Comedy Drama,CONTAINS_CHARACTERS:TRUE,Women Wiser,WomenAreWiser,SUBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP NNP original NNP NNP return brief,genre_Comedy War,CONTAINS_CHARACTERS:TRUE,Put Bus,PutOnABus,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,shake,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Double Entendre,DoubleEntendre,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,distant NNP make ambiguous hook NNP,genre_Comedy War,CONTAINS_CHARACTERS:TRUE,Ambiguously Gay,AmbiguouslyGay,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,elope,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Catch Phrase,CatchPhrase,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP stand wide NNP,genre_Comedy War,CONTAINS_CHARACTERS:TRUE,Catch Phrase,CatchPhrase,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,subvert ring,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
disguise_trope,NNP put disguise,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Clark Kenting,ClarkKenting,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,real would go NNP try short get horrible confused,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Gambit Pileup,GambitPileup,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP NNP clever fall NNP transparent lie catch,genre_Comedy War,CONTAINS_CHARACTERS:TRUE,Love Martyr,LoveMartyr,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,display NNP,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Swastikas,NoSwastikas,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,little NNP NNP put NNP dump original inside release,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Shout,ShoutOut,SUBJECTIVE,POSITIVE,NOT_FACTUAL,False
unknown_trope,first take pass seventh eighth,genre_Comedy War,CONTAINS_CHARACTERS:FALSE,Time Skip,TimeSkip,OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,chronicle musical,genre_Drama,CONTAINS_CHARACTERS:FALSE,B B C,TheBBC,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,less-talented find sack NNP find jilt NNP set NNP,genre_Drama,CONTAINS_CHARACTERS:TRUE,B B C,TheBBC,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,know start sing,genre_Comedy Drama Fantasy Music Romance,CONTAINS_CHARACTERS:FALSE,Theme Music Power,ThemeMusicPowerUp,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,game come white black red or...wicked see-through,genre_Family Game-Show,CONTAINS_CHARACTERS:TRUE,Catch Phrase,CatchPhrase,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP NNP NNP egregious,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Aesop Amnesia,AesopAmnesia,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP NNP fool NNP,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Citizenship Marriage,CitizenshipMarriage,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP tell admit left afraid lose,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Beloved Smother,MyBelovedSmother,SUBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,fourth NNP join NNP predictable present competent would-be,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Armed Farces,ArmedFarces,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,NNP NNP defend deliver,genre_Comedy,CONTAINS_CHARACTERS:TRUE,Teen Pregnancy,TeenPregnancy,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,convince marry later,genre_Comedy,CONTAINS_CHARACTERS:FALSE,Teen Pregnancy,TeenPregnancy,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,goof,genre_Comedy Reality-TV Sport,CONTAINS_CHARACTERS:FALSE,Docu Soap,DocuSoap,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
drama_trope,NNP genetic,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Teens Monsters,TeensAreMonsters,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
drama_trope,imply abused NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Teens Monsters,TeensAreMonsters,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP scream,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Must Scream,AndIMustScream,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,NNP carry start early NNP decide raise,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Anti Christ,AntiChrist,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope,NNP NNP committed kill mutate,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:TRUE,Ate Gun,AteHisGun,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope spoilered_rotten_trope,die trap NNP working make sure end happy NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Bittersweet Ending,BittersweetEnding,SUBJECTIVE,POSITIVE,FACTUAL,True
ending_trope spoilered_rotten_trope,NNP happy raise NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Bittersweet Ending,BittersweetEnding,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
ending_trope spoilered_rotten_trope,NNP remorseful left pine NNP may earn,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Bittersweet Ending,BittersweetEnding,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP NNP claim horrible receive kill save burning,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blatant Lies,BlatantLies,VERY_SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP check force NNP confess kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blatant Lies,BlatantLies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,confess NNP fall NNP NNP lock,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blatant Lies,BlatantLies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,die set,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blatant Lies,BlatantLies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,burn burn later NNP set,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blatant Lies,BlatantLies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,reveal,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Bury Gays,BuryYourGays,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP NNP refer lezzie drown,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Bury Gays,BuryYourGays,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP used resurrect come result NNP attempt kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Came Back Wrong,CameBackWrong,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP NNP bring NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,eat make join,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,chekhovs subtle second say NNP found,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,say look try NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,carry NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,actual NNP steal shoot cause,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Chekhovs Gun,ChekhovsGun,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope,NNP kill NNP begin,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dead Along,DeadAllAlong,OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP know live,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dead Along,DeadAllAlong,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP survive,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dead Along,DeadAllAlong,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,apply alive dead,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dead Along,DeadAllAlong,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope,second,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Death Sex,DeathBySex,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,dead affect,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Death Sex,DeathBySex,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,seem happen NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Defeat Means Friendship,DefeatMeansFriendship,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,phased NNP die,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Demoted Extra,DemotedToExtra,SUBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dream Sequence,DreamSequence,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,asleep,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Dream Sequence,DreamSequence,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP show discover NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Madness,DrivenToMadness,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,compound look NNP find NNP lead drive,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Madness,DrivenToMadness,OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Madness,DrivenToMadness,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP start show discover NNP rape NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Madness,DrivenToMadness,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,resurface,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Madness,DrivenToMadness,OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,drive NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Suicide,DrivenToSuicide,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP scream sob die draghunt unsuccessful save,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Suicide,DrivenToSuicide,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,subsequent NNP say happen NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Driven Suicide,DrivenToSuicide,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,leah NNP responsible,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Enfant Terrible,EnfantTerrible,OBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,NNP believe NNP NNP NNP NNP kill resurrect used NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:TRUE,Enfant Terrible,EnfantTerrible,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,subvert want find pass,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Evil Redhead,EvilRedhead,VERY_OBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,NNP NNP NNP lie young challenged introduce kill NNP lead 1969 twist NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Expy,Expy,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,consider ambiguous real false,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Fan Disservice,FanDisservice,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,real NNP see look die NNP see look,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Fan Disservice,FanDisservice,OBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,likely NNP NNP NNP NNP conceive,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Fetus Terrible,FetusTerrible,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,start kick reveal much make faint,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Fetus Terrible,FetusTerrible,SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP meet claim see interpret,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Fetus Terrible,FetusTerrible,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
narrative_device_trope,give subtle NNP know NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Foreshadowing,Foreshadowing,OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,switch NNP several appear next NNP watch,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Foreshadowing,Foreshadowing,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP invoke pull NNP open,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Genre Savvy,GenreSavvy,OBJECTIVE,NEGATIVE,FACTUAL,False
narrative_device_trope,NNP flee keep end many try die,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Going Circles,GoingInCircles,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,bite,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Groin Attack,GroinAttack,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP father NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Two Daddies,HasTwoDaddies,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope narrative_device_trope,NNP kill buy,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Go,HereWeGoAgain,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope narrative_device_trope,NNP NNP save convince leave scare ever-loving,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Go,HereWeGoAgain,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
ending_trope narrative_device_trope,NNP redouble sell,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Go,HereWeGoAgain,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
ending_trope narrative_device_trope,confirm second happen,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Go,HereWeGoAgain,SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
ending_trope narrative_device_trope,avert NNP state next feature different different stay play new,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Go,HereWeGoAgain,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,rape kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Historical Domain Character,HistoricalDomainCharacter,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,foreshadow NNP mutilate,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Historical Domain Character,HistoricalDomainCharacter,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
action_adventure_trope,NNP NNP NNP discover dig NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Hope Spot,HopeSpot,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
action_adventure_trope,dash remove NNP bury NNP build,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Hope Spot,HopeSpot,OBJECTIVE,POSITIVE,FACTUAL,True
action_adventure_trope,NNP stillborn,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Infant Immortality,InfantImmortality,VERY_OBJECTIVE,NEGATIVE,FACTUAL,False
unknown_trope,NNP inherit psychotic murder old,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Blood,InTheBlood,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,several major go,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Want Beloved Happy,IWantMyBelovedToBeHappy,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,False
unknown_trope,NNP shot go,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Flesh Wound,JustAFleshWound,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope ending_trope spoilered_rotten_trope,survive,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Kill Em,KillEmAll,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
death_trope ending_trope spoilered_rotten_trope,kill cast,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Kill Em,KillEmAll,VERY_OBJECTIVE,POSITIVE,NOT_FACTUAL,True
death_trope ending_trope spoilered_rotten_trope,NNP NNP major alive,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Kill Em,KillEmAll,SUBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP strike try join,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Look Ways,LookBothWays,OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,brutal cause NNP give look pretty block peripheral,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Look Ways,LookBothWays,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP drive insane murder,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:TRUE,Mad Doctor,MadDoctor,VERY_SUBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP handle murder bum wo famous,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Major Injury Reaction,MajorInjuryUnderReaction,VERY_SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,ask find,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Major Injury Reaction,MajorInjuryUnderReaction,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,plan start,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Major Injury Reaction,MajorInjuryUnderReaction,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP hit heartbreaking,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Mama Bear,MamaBear,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,play new flee,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Meaningful Echo,MeaningfulEcho,OBJECTIVE,POSITIVE,FACTUAL,True
narrative_device_trope,NNP whistle,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Meaningful Echo,MeaningfulEcho,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
narrative_device_trope,NNP NNP find kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Meaningful Echo,MeaningfulEcho,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
death_trope,NNP walk kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Murder Suicide,MurderSuicide,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Never Trust Trailer,NeverTrustATrailer,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,imply NNP go kill NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Never Trust Trailer,NeverTrustATrailer,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,reveal NNP NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Never Trust Trailer,NeverTrustATrailer,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,treat NNP die spend play NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Nice Guy,NiceGuy,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,NNP want move real tell,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Nightmare Fetishist,NightmareFetishist,OBJECTIVE,POSITIVE,FACTUAL,False
unknown_trope,act,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Nightmare Fetishist,NightmareFetishist,VERY_OBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,notice drive NNP overdose die,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Parental Abandonment,ParentalAbandonment,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,think depress,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Parental Abandonment,ParentalAbandonment,VERY_SUBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,NNP many redeeming feel sorry NNP get hit try keep lose,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Pet Dog,PetTheDog,SUBJECTIVE,NEGATIVE,NOT_FACTUAL,True
unknown_trope,say NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Pet Dog,PetTheDog,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP count,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Racist Grandma,RacistGrandma,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP NNP NNP discover NNP dead,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Rich Bitch,RichBitch,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP torpedo NNP learn NNP kill NNP NNP rape,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Ship Sinking,ShipSinking,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,dead,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Breakfast Club,TheBreakfastClub,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,commit NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Taxi Driver,TaxiDriver,SUBJECTIVE,POSITIVE,FACTUAL,True
unknown_trope,claim lead kill burn reveal lie kill,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Sleepwalking,Sleepwalking,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,mention NNP NNP NNP start sleepwalk move suggest tend,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Sleepwalking,Sleepwalking,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,stick develop,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Sleepwalking,Sleepwalking,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,learn NNP wake lead,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Sleepwalking,Sleepwalking,OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Stalker Crush,StalkerWithACrush,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP platonic NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Stalker Crush,StalkerWithACrush,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,keep appear talk,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Stalker Crush,StalkerWithACrush,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
unknown_trope,NNP NNP repulse want,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Stalker Crush,StalkerWithACrush,VERY_OBJECTIVE,POSITIVE,NOT_FACTUAL,True
unknown_trope,help NNP kill NNP,genre_Drama Horror Thriller,CONTAINS_CHARACTERS:FALSE,Stalker Crush,StalkerWithACrush,VERY_OBJECTIVE,NEGATIVE,FACTUAL,True
